iso,country,year,scenario,anomaly
MEX,Mexico,2040,ssp126,1.55
MEX,Mexico,2041,ssp126,1.555
MEX,Mexico,2042,ssp126,1.56
MEX,Mexico,2043,ssp126,1.565
MEX,Mexico,2044,ssp126,1.57
MEX,Mexico,2045,ssp126,1.575
MEX,Mexico,2046,ssp126,1.58
MEX,Mexico,2047,ssp126,1.585
MEX,Mexico,2048,ssp126,1.59
MEX,Mexico,2049,ssp126,1.595
MEX,Mexico,2050,ssp126,1.6
MEX,Mexico,2051,ssp126,1.605
MEX,Mexico,2052,ssp126,1.61
MEX,Mexico,2053,ssp126,1.615
MEX,Mexico,2054,ssp126,1.62
MEX,Mexico,2055,ssp126,1.625
MEX,Mexico,2056,ssp126,1.63
MEX,Mexico,2057,ssp126,1.635
MEX,Mexico,2058,ssp126,1.64
MEX,Mexico,2059,ssp126,1.645
MEX,Mexico,2060,ssp126,1.65
MEX,Mexico,2061,ssp126,1.655
MEX,Mexico,2062,ssp126,1.66
MEX,Mexico,2063,ssp126,1.665
MEX,Mexico,2064,ssp126,1.67
MEX,Mexico,2065,ssp126,1.675
MEX,Mexico,2066,ssp126,1.68
MEX,Mexico,2067,ssp126,1.685
MEX,Mexico,2068,ssp126,1.69
MEX,Mexico,2069,ssp126,1.695
MEX,Mexico,2070,ssp126,1.7
MEX,Mexico,2071,ssp126,1.705
MEX,Mexico,2072,ssp126,1.71
MEX,Mexico,2073,ssp126,1.715
MEX,Mexico,2074,ssp126,1.72
MEX,Mexico,2075,ssp126,1.725
MEX,Mexico,2076,ssp126,1.73
MEX,Mexico,2077,ssp126,1.735
MEX,Mexico,2078,ssp126,1.74
MEX,Mexico,2079,ssp126,1.745
MEX,Mexico,2080,ssp126,1.75
MEX,Mexico,2081,ssp126,1.755
MEX,Mexico,2082,ssp126,1.76
MEX,Mexico,2083,ssp126,1.765
MEX,Mexico,2084,ssp126,1.77
MEX,Mexico,2085,ssp126,1.775
MEX,Mexico,2086,ssp126,1.78
MEX,Mexico,2087,ssp126,1.785
MEX,Mexico,2088,ssp126,1.79
MEX,Mexico,2089,ssp126,1.795
MEX,Mexico,2090,ssp126,1.8
MEX,Mexico,2091,ssp126,1.8
MEX,Mexico,2092,ssp126,1.8
MEX,Mexico,2093,ssp126,1.8
MEX,Mexico,2094,ssp126,1.8
MEX,Mexico,2095,ssp126,1.8
MEX,Mexico,2096,ssp126,1.8
MEX,Mexico,2097,ssp126,1.8
MEX,Mexico,2098,ssp126,1.8
MEX,Mexico,2099,ssp126,1.8
MEX,Mexico,2100,ssp126,1.8
MEX,Mexico,2024,ssp245,1.28
MEX,Mexico,2025,ssp245,1.333
MEX,Mexico,2026,ssp245,1.387
MEX,Mexico,2027,ssp245,1.44
MEX,Mexico,2028,ssp245,1.493
MEX,Mexico,2029,ssp245,1.547
MEX,Mexico,2030,ssp245,1.6
MEX,Mexico,2031,ssp245,1.618
MEX,Mexico,2032,ssp245,1.637
MEX,Mexico,2033,ssp245,1.655
MEX,Mexico,2034,ssp245,1.673
MEX,Mexico,2035,ssp245,1.692
MEX,Mexico,2036,ssp245,1.71
MEX,Mexico,2037,ssp245,1.728
MEX,Mexico,2038,ssp245,1.747
MEX,Mexico,2039,ssp245,1.765
MEX,Mexico,2040,ssp245,1.783
MEX,Mexico,2041,ssp245,1.802
MEX,Mexico,2042,ssp245,1.82
MEX,Mexico,2043,ssp245,1.838
MEX,Mexico,2044,ssp245,1.857
MEX,Mexico,2045,ssp245,1.875
MEX,Mexico,2046,ssp245,1.893
MEX,Mexico,2047,ssp245,1.912
MEX,Mexico,2048,ssp245,1.93
MEX,Mexico,2049,ssp245,1.948
MEX,Mexico,2050,ssp245,1.967
MEX,Mexico,2051,ssp245,1.985
MEX,Mexico,2052,ssp245,2.003
MEX,Mexico,2053,ssp245,2.022
MEX,Mexico,2054,ssp245,2.04
MEX,Mexico,2055,ssp245,2.058
MEX,Mexico,2056,ssp245,2.077
MEX,Mexico,2057,ssp245,2.095
MEX,Mexico,2058,ssp245,2.113
MEX,Mexico,2059,ssp245,2.132
MEX,Mexico,2060,ssp245,2.15
MEX,Mexico,2061,ssp245,2.168
MEX,Mexico,2062,ssp245,2.187
MEX,Mexico,2063,ssp245,2.205
MEX,Mexico,2064,ssp245,2.223
MEX,Mexico,2065,ssp245,2.242
MEX,Mexico,2066,ssp245,2.26
MEX,Mexico,2067,ssp245,2.278
MEX,Mexico,2068,ssp245,2.297
MEX,Mexico,2069,ssp245,2.315
MEX,Mexico,2070,ssp245,2.333
MEX,Mexico,2071,ssp245,2.352
MEX,Mexico,2072,ssp245,2.37
MEX,Mexico,2073,ssp245,2.388
MEX,Mexico,2074,ssp245,2.407
MEX,Mexico,2075,ssp245,2.425
MEX,Mexico,2076,ssp245,2.443
MEX,Mexico,2077,ssp245,2.462
MEX,Mexico,2078,ssp245,2.48
MEX,Mexico,2079,ssp245,2.498
MEX,Mexico,2080,ssp245,2.517
MEX,Mexico,2081,ssp245,2.535
MEX,Mexico,2082,ssp245,2.553
MEX,Mexico,2083,ssp245,2.572
MEX,Mexico,2084,ssp245,2.59
MEX,Mexico,2085,ssp245,2.608
MEX,Mexico,2086,ssp245,2.627
MEX,Mexico,2087,ssp245,2.645
MEX,Mexico,2088,ssp245,2.663
MEX,Mexico,2089,ssp245,2.682
MEX,Mexico,2090,ssp245,2.7
MEX,Mexico,2091,ssp245,2.7
MEX,Mexico,2092,ssp245,2.7
MEX,Mexico,2093,ssp245,2.7
MEX,Mexico,2094,ssp245,2.7
MEX,Mexico,2095,ssp245,2.7
MEX,Mexico,2096,ssp245,2.7
MEX,Mexico,2097,ssp245,2.7
MEX,Mexico,2098,ssp245,2.7
MEX,Mexico,2099,ssp245,2.7
MEX,Mexico,2100,ssp245,2.7
MEX,Mexico,2024,ssp585,1.36
MEX,Mexico,2025,ssp585,1.417
MEX,Mexico,2026,ssp585,1.473
MEX,Mexico,2027,ssp585,1.53
MEX,Mexico,2028,ssp585,1.587
MEX,Mexico,2029,ssp585,1.643
MEX,Mexico,2030,ssp585,1.7
MEX,Mexico,2031,ssp585,1.747
MEX,Mexico,2032,ssp585,1.793
MEX,Mexico,2033,ssp585,1.84
MEX,Mexico,2034,ssp585,1.887
MEX,Mexico,2035,ssp585,1.933
MEX,Mexico,2036,ssp585,1.98
MEX,Mexico,2037,ssp585,2.027
MEX,Mexico,2038,ssp585,2.073
MEX,Mexico,2039,ssp585,2.12
MEX,Mexico,2040,ssp585,2.167
MEX,Mexico,2041,ssp585,2.213
MEX,Mexico,2042,ssp585,2.26
MEX,Mexico,2043,ssp585,2.307
MEX,Mexico,2044,ssp585,2.353
MEX,Mexico,2045,ssp585,2.4
MEX,Mexico,2046,ssp585,2.447
MEX,Mexico,2047,ssp585,2.493
MEX,Mexico,2048,ssp585,2.54
MEX,Mexico,2049,ssp585,2.587
MEX,Mexico,2050,ssp585,2.633
MEX,Mexico,2051,ssp585,2.68
MEX,Mexico,2052,ssp585,2.727
MEX,Mexico,2053,ssp585,2.773
MEX,Mexico,2054,ssp585,2.82
MEX,Mexico,2055,ssp585,2.867
MEX,Mexico,2056,ssp585,2.913
MEX,Mexico,2057,ssp585,2.96
MEX,Mexico,2058,ssp585,3.007
MEX,Mexico,2059,ssp585,3.053
MEX,Mexico,2060,ssp585,3.1
MEX,Mexico,2061,ssp585,3.147
MEX,Mexico,2062,ssp585,3.193
MEX,Mexico,2063,ssp585,3.24
MEX,Mexico,2064,ssp585,3.287
MEX,Mexico,2065,ssp585,3.333
MEX,Mexico,2066,ssp585,3.38
MEX,Mexico,2067,ssp585,3.427
MEX,Mexico,2068,ssp585,3.473
MEX,Mexico,2069,ssp585,3.52
MEX,Mexico,2070,ssp585,3.567
MEX,Mexico,2071,ssp585,3.613
MEX,Mexico,2072,ssp585,3.66
MEX,Mexico,2073,ssp585,3.707
MEX,Mexico,2074,ssp585,3.753
MEX,Mexico,2075,ssp585,3.8
MEX,Mexico,2076,ssp585,3.847
MEX,Mexico,2077,ssp585,3.893
MEX,Mexico,2078,ssp585,3.94
MEX,Mexico,2079,ssp585,3.987
MEX,Mexico,2080,ssp585,4.033
MEX,Mexico,2081,ssp585,4.08
MEX,Mexico,2082,ssp585,4.127
MEX,Mexico,2083,ssp585,4.173
MEX,Mexico,2084,ssp585,4.22
MEX,Mexico,2085,ssp585,4.267
MEX,Mexico,2086,ssp585,4.313
MEX,Mexico,2087,ssp585,4.36
MEX,Mexico,2088,ssp585,4.407
MEX,Mexico,2089,ssp585,4.453
MEX,Mexico,2090,ssp585,4.5
MEX,Mexico,2091,ssp585,4.5
MEX,Mexico,2092,ssp585,4.5
MEX,Mexico,2093,ssp585,4.5
MEX,Mexico,2094,ssp585,4.5
MEX,Mexico,2095,ssp585,4.5
MEX,Mexico,2096,ssp585,4.5
MEX,Mexico,2097,ssp585,4.5
MEX,Mexico,2098,ssp585,4.5
MEX,Mexico,2099,ssp585,4.5
MEX,Mexico,2100,ssp585,4.5
GTM,Guatemala,2024,ssp126,1.2
GTM,Guatemala,2025,ssp126,1.25
GTM,Guatemala,2026,ssp126,1.3
GTM,Guatemala,2027,ssp126,1.35
GTM,Guatemala,2028,ssp126,1.4
GTM,Guatemala,2029,ssp126,1.45
GTM,Guatemala,2030,ssp126,1.5
GTM,Guatemala,2031,ssp126,1.505
GTM,Guatemala,2032,ssp126,1.51
GTM,Guatemala,2033,ssp126,1.515
GTM,Guatemala,2034,ssp126,1.52
GTM,Guatemala,2035,ssp126,1.525
GTM,Guatemala,2036,ssp126,1.53
GTM,Guatemala,2037,ssp126,1.535
GTM,Guatemala,2038,ssp126,1.54
GTM,Guatemala,2039,ssp126,1.545
GTM,Guatemala,2040,ssp126,1.55
GTM,Guatemala,2041,ssp126,1.555
GTM,Guatemala,2042,ssp126,1.56
GTM,Guatemala,2043,ssp126,1.565
GTM,Guatemala,2044,ssp126,1.57
GTM,Guatemala,2045,ssp126,1.575
GTM,Guatemala,2046,ssp126,1.58
GTM,Guatemala,2047,ssp126,1.585
GTM,Guatemala,2048,ssp126,1.59
GTM,Guatemala,2049,ssp126,1.595
GTM,Guatemala,2050,ssp126,1.6
GTM,Guatemala,2051,ssp126,1.605
GTM,Guatemala,2052,ssp126,1.61
GTM,Guatemala,2053,ssp126,1.615
GTM,Guatemala,2054,ssp126,1.62
GTM,Guatemala,2055,ssp126,1.625
GTM,Guatemala,2056,ssp126,1.63
GTM,Guatemala,2057,ssp126,1.635
GTM,Guatemala,2058,ssp126,1.64
GTM,Guatemala,2059,ssp126,1.645
GTM,Guatemala,2060,ssp126,1.65
GTM,Guatemala,2061,ssp126,1.655
GTM,Guatemala,2062,ssp126,1.66
GTM,Guatemala,2063,ssp126,1.665
GTM,Guatemala,2064,ssp126,1.67
GTM,Guatemala,2065,ssp126,1.675
GTM,Guatemala,2066,ssp126,1.68
GTM,Guatemala,2067,ssp126,1.685
GTM,Guatemala,2068,ssp126,1.69
GTM,Guatemala,2069,ssp126,1.695
GTM,Guatemala,2070,ssp126,1.7
GTM,Guatemala,2071,ssp126,1.705
GTM,Guatemala,2072,ssp126,1.71
GTM,Guatemala,2073,ssp126,1.715
GTM,Guatemala,2074,ssp126,1.72
GTM,Guatemala,2075,ssp126,1.725
GTM,Guatemala,2076,ssp126,1.73
GTM,Guatemala,2077,ssp126,1.735
GTM,Guatemala,2078,ssp126,1.74
GTM,Guatemala,2079,ssp126,1.745
GTM,Guatemala,2080,ssp126,1.75
GTM,Guatemala,2081,ssp126,1.755
GTM,Guatemala,2082,ssp126,1.76
GTM,Guatemala,2083,ssp126,1.765
GTM,Guatemala,2084,ssp126,1.77
GTM,Guatemala,2085,ssp126,1.775
GTM,Guatemala,2086,ssp126,1.78
GTM,Guatemala,2087,ssp126,1.785
GTM,Guatemala,2088,ssp126,1.79
GTM,Guatemala,2089,ssp126,1.795
GTM,Guatemala,2090,ssp126,1.8
GTM,Guatemala,2091,ssp126,1.8
GTM,Guatemala,2092,ssp126,1.8
GTM,Guatemala,2093,ssp126,1.8
GTM,Guatemala,2094,ssp126,1.8
GTM,Guatemala,2095,ssp126,1.8
GTM,Guatemala,2096,ssp126,1.8
GTM,Guatemala,2097,ssp126,1.8
GTM,Guatemala,2098,ssp126,1.8
GTM,Guatemala,2099,ssp126,1.8
GTM,Guatemala,2100,ssp126,1.8
GTM,Guatemala,2024,ssp245,1.28
GTM,Guatemala,2025,ssp245,1.333
GTM,Guatemala,2026,ssp245,1.387
GTM,Guatemala,2027,ssp245,1.44
GTM,Guatemala,2028,ssp245,1.493
GTM,Guatemala,2029,ssp245,1.547
GTM,Guatemala,2030,ssp245,1.6
GTM,Guatemala,2031,ssp245,1.618
GTM,Guatemala,2032,ssp245,1.637
GTM,Guatemala,2033,ssp245,1.655
GTM,Guatemala,2034,ssp245,1.673
GTM,Guatemala,2035,ssp245,1.692
GTM,Guatemala,2036,ssp245,1.71
GTM,Guatemala,2037,ssp245,1.728
GTM,Guatemala,2038,ssp245,1.747
GTM,Guatemala,2039,ssp245,1.765
GTM,Guatemala,2040,ssp245,1.783
GTM,Guatemala,2041,ssp245,1.802
GTM,Guatemala,2042,ssp245,1.82
GTM,Guatemala,2043,ssp245,1.838
GTM,Guatemala,2044,ssp245,1.857
GTM,Guatemala,2045,ssp245,1.875
GTM,Guatemala,2046,ssp245,1.893
GTM,Guatemala,2047,ssp245,1.912
GTM,Guatemala,2048,ssp245,1.93
GTM,Guatemala,2049,ssp245,1.948
GTM,Guatemala,2050,ssp245,1.967
GTM,Guatemala,2051,ssp245,1.985
GTM,Guatemala,2052,ssp245,2.003
GTM,Guatemala,2053,ssp245,2.022
GTM,Guatemala,2054,ssp245,2.04
GTM,Guatemala,2055,ssp245,2.058
GTM,Guatemala,2056,ssp245,2.077
GTM,Guatemala,2057,ssp245,2.095
GTM,Guatemala,2058,ssp245,2.113
GTM,Guatemala,2059,ssp245,2.132
GTM,Guatemala,2060,ssp245,2.15
GTM,Guatemala,2061,ssp245,2.168
GTM,Guatemala,2062,ssp245,2.187
GTM,Guatemala,2063,ssp245,2.205
GTM,Guatemala,2064,ssp245,2.223
GTM,Guatemala,2065,ssp245,2.242
GTM,Guatemala,2066,ssp245,2.26
GTM,Guatemala,2067,ssp245,2.278
GTM,Guatemala,2068,ssp245,2.297
GTM,Guatemala,2069,ssp245,2.315
GTM,Guatemala,2070,ssp245,2.333
GTM,Guatemala,2071,ssp245,2.352
GTM,Guatemala,2072,ssp245,2.37
GTM,Guatemala,2073,ssp245,2.388
GTM,Guatemala,2074,ssp245,2.407
GTM,Guatemala,2075,ssp245,2.425
GTM,Guatemala,2076,ssp245,2.443
GTM,Guatemala,2077,ssp245,2.462
GTM,Guatemala,2078,ssp245,2.48
GTM,Guatemala,2079,ssp245,2.498
GTM,Guatemala,2080,ssp245,2.517
GTM,Guatemala,2081,ssp245,2.535
GTM,Guatemala,2082,ssp245,2.553
GTM,Guatemala,2083,ssp245,2.572
GTM,Guatemala,2084,ssp245,2.59
GTM,Guatemala,2085,ssp245,2.608
GTM,Guatemala,2086,ssp245,2.627
GTM,Guatemala,2087,ssp245,2.645
GTM,Guatemala,2088,ssp245,2.663
GTM,Guatemala,2089,ssp245,2.682
GTM,Guatemala,2090,ssp245,2.7
GTM,Guatemala,2091,ssp245,2.7
GTM,Guatemala,2092,ssp245,2.7
GTM,Guatemala,2093,ssp245,2.7
GTM,Guatemala,2094,ssp245,2.7
GTM,Guatemala,2095,ssp245,2.7
GTM,Guatemala,2096,ssp245,2.7
GTM,Guatemala,2097,ssp245,2.7
GTM,Guatemala,2098,ssp245,2.7
GTM,Guatemala,2099,ssp245,2.7
GTM,Guatemala,2100,ssp245,2.7
GTM,Guatemala,2024,ssp585,1.36
GTM,Guatemala,2025,ssp585,1.417
GTM,Guatemala,2026,ssp585,1.473
GTM,Guatemala,2027,ssp585,1.53
GTM,Guatemala,2028,ssp585,1.587
GTM,Guatemala,2029,ssp585,1.643
GTM,Guatemala,2030,ssp585,1.7
GTM,Guatemala,2031,ssp585,1.747
GTM,Guatemala,2032,ssp585,1.793
GTM,Guatemala,2033,ssp585,1.84
GTM,Guatemala,2034,ssp585,1.887
GTM,Guatemala,2035,ssp585,1.933
GTM,Guatemala,2036,ssp585,1.98
GTM,Guatemala,2037,ssp585,2.027
GTM,Guatemala,2038,ssp585,2.073
GTM,Guatemala,2039,ssp585,2.12
GTM,Guatemala,2040,ssp585,2.167
GTM,Guatemala,2041,ssp585,2.213
GTM,Guatemala,2042,ssp585,2.26
GTM,Guatemala,2043,ssp585,2.307
GTM,Guatemala,2044,ssp585,2.353
GTM,Guatemala,2045,ssp585,2.4
GTM,Guatemala,2046,ssp585,2.447
GTM,Guatemala,2047,ssp585,2.493
GTM,Guatemala,2048,ssp585,2.54
GTM,Guatemala,2049,ssp585,2.587
GTM,Guatemala,2050,ssp585,2.633
GTM,Guatemala,2051,ssp585,2.68
GTM,Guatemala,2052,ssp585,2.727
GTM,Guatemala,2053,ssp585,2.773
GTM,Guatemala,2054,ssp585,2.82
GTM,Guatemala,2055,ssp585,2.867
GTM,Guatemala,2056,ssp585,2.913
GTM,Guatemala,2057,ssp585,2.96
GTM,Guatemala,2058,ssp585,3.007
GTM,Guatemala,2059,ssp585,3.053
GTM,Guatemala,2060,ssp585,3.1
GTM,Guatemala,2061,ssp585,3.147
GTM,Guatemala,2062,ssp585,3.193
GTM,Guatemala,2063,ssp585,3.24
GTM,Guatemala,2064,ssp585,3.287
GTM,Guatemala,2065,ssp585,3.333
GTM,Guatemala,2066,ssp585,3.38
GTM,Guatemala,2067,ssp585,3.427
GTM,Guatemala,2068,ssp585,3.473
GTM,Guatemala,2069,ssp585,3.52
GTM,Guatemala,2070,ssp585,3.567
GTM,Guatemala,2071,ssp585,3.613
GTM,Guatemala,2072,ssp585,3.66
GTM,Guatemala,2073,ssp585,3.707
GTM,Guatemala,2074,ssp585,3.753
GTM,Guatemala,2075,ssp585,3.8
GTM,Guatemala,2076,ssp585,3.847
GTM,Guatemala,2077,ssp585,3.893
GTM,Guatemala,2078,ssp585,3.94
GTM,Guatemala,2079,ssp585,3.987
GTM,Guatemala,2080,ssp585,4.033
GTM,Guatemala,2081,ssp585,4.08
GTM,Guatemala,2082,ssp585,4.127
GTM,Guatemala,2083,ssp585,4.173
GTM,Guatemala,2084,ssp585,4.22
GTM,Guatemala,2085,ssp585,4.267
GTM,Guatemala,2086,ssp585,4.313
GTM,Guatemala,2087,ssp585,4.36
GTM,Guatemala,2088,ssp585,4.407
GTM,Guatemala,2089,ssp585,4.453
GTM,Guatemala,2090,ssp585,4.5
GTM,Guatemala,2091,ssp585,4.5
GTM,Guatemala,2092,ssp585,4.5
GTM,Guatemala,2093,ssp585,4.5
GTM,Guatemala,2094,ssp585,4.5
GTM,Guatemala,2095,ssp585,4.5
GTM,Guatemala,2096,ssp585,4.5
GTM,Guatemala,2097,ssp585,4.5
GTM,Guatemala,2098,ssp585,4.5
GTM,Guatemala,2099,ssp585,4.5
GTM,Guatemala,2100,ssp585,4.5
BLZ,Belize,2024,ssp126,1.2
BLZ,Belize,2025,ssp126,1.25
BLZ,Belize,2026,ssp126,1.3
BLZ,Belize,2027,ssp126,1.35
BLZ,Belize,2028,ssp126,1.4
BLZ,Belize,2029,ssp126,1.45
BLZ,Belize,2030,ssp126,1.5
BLZ,Belize,2031,ssp126,1.505
BLZ,Belize,2032,ssp126,1.51
BLZ,Belize,2033,ssp126,1.515
BLZ,Belize,2034,ssp126,1.52
BLZ,Belize,2035,ssp126,1.525
BLZ,Belize,2036,ssp126,1.53
BLZ,Belize,2037,ssp126,1.535
BLZ,Belize,2038,ssp126,1.54
BLZ,Belize,2039,ssp126,1.545
BLZ,Belize,2040,ssp126,1.55
BLZ,Belize,2041,ssp126,1.555
BLZ,Belize,2042,ssp126,1.56
BLZ,Belize,2043,ssp126,1.565
BLZ,Belize,2044,ssp126,1.57
BLZ,Belize,2045,ssp126,1.575
BLZ,Belize,2046,ssp126,1.58
BLZ,Belize,2047,ssp126,1.585
BLZ,Belize,2048,ssp126,1.59
BLZ,Belize,2049,ssp126,1.595
BLZ,Belize,2050,ssp126,1.6
BLZ,Belize,2051,ssp126,1.605
BLZ,Belize,2052,ssp126,1.61
BLZ,Belize,2053,ssp126,1.615
BLZ,Belize,2054,ssp126,1.62
BLZ,Belize,2055,ssp126,1.625
BLZ,Belize,2056,ssp126,1.63
BLZ,Belize,2057,ssp126,1.635
BLZ,Belize,2058,ssp126,1.64
BLZ,Belize,2059,ssp126,1.645
BLZ,Belize,2060,ssp126,1.65
BLZ,Belize,2061,ssp126,1.655
BLZ,Belize,2062,ssp126,1.66
BLZ,Belize,2063,ssp126,1.665
BLZ,Belize,2064,ssp126,1.67
BLZ,Belize,2065,ssp126,1.675
BLZ,Belize,2066,ssp126,1.68
BLZ,Belize,2067,ssp126,1.685
BLZ,Belize,2068,ssp126,1.69
BLZ,Belize,2069,ssp126,1.695
BLZ,Belize,2070,ssp126,1.7
BLZ,Belize,2071,ssp126,1.705
BLZ,Belize,2072,ssp126,1.71
BLZ,Belize,2073,ssp126,1.715
BLZ,Belize,2074,ssp126,1.72
BLZ,Belize,2075,ssp126,1.725
BLZ,Belize,2076,ssp126,1.73
BLZ,Belize,2077,ssp126,1.735
BLZ,Belize,2078,ssp126,1.74
BLZ,Belize,2079,ssp126,1.745
BLZ,Belize,2080,ssp126,1.75
BLZ,Belize,2081,ssp126,1.755
BLZ,Belize,2082,ssp126,1.76
BLZ,Belize,2083,ssp126,1.765
BLZ,Belize,2084,ssp126,1.77
BLZ,Belize,2085,ssp126,1.775
BLZ,Belize,2086,ssp126,1.78
BLZ,Belize,2087,ssp126,1.785
BLZ,Belize,2088,ssp126,1.79
BLZ,Belize,2089,ssp126,1.795
BLZ,Belize,2090,ssp126,1.8
BLZ,Belize,2091,ssp126,1.8
BLZ,Belize,2092,ssp126,1.8
BLZ,Belize,2093,ssp126,1.8
BLZ,Belize,2094,ssp126,1.8
BLZ,Belize,2095,ssp126,1.8
BLZ,Belize,2096,ssp126,1.8
BLZ,Belize,2097,ssp126,1.8
BLZ,Belize,2098,ssp126,1.8
BLZ,Belize,2099,ssp126,1.8
BLZ,Belize,2100,ssp126,1.8
BLZ,Belize,2024,ssp245,1.28
BLZ,Belize,2025,ssp245,1.333
BLZ,Belize,2026,ssp245,1.387
BLZ,Belize,2027,ssp245,1.44
BLZ,Belize,2028,ssp245,1.493
BLZ,Belize,2029,ssp245,1.547
BLZ,Belize,2030,ssp245,1.6
BLZ,Belize,2031,ssp245,1.618
BLZ,Belize,2032,ssp245,1.637
BLZ,Belize,2033,ssp245,1.655
BLZ,Belize,2034,ssp245,1.673
BLZ,Belize,2035,ssp245,1.692
BLZ,Belize,2036,ssp245,1.71
BLZ,Belize,2037,ssp245,1.728
BLZ,Belize,2038,ssp245,1.747
BLZ,Belize,2039,ssp245,1.765
BLZ,Belize,2040,ssp245,1.783
BLZ,Belize,2041,ssp245,1.802
BLZ,Belize,2042,ssp245,1.82
BLZ,Belize,2043,ssp245,1.838
BLZ,Belize,2044,ssp245,1.857
BLZ,Belize,2045,ssp245,1.875
BLZ,Belize,2046,ssp245,1.893
BLZ,Belize,2047,ssp245,1.912
BLZ,Belize,2048,ssp245,1.93
BLZ,Belize,2049,ssp245,1.948
BLZ,Belize,2050,ssp245,1.967
BLZ,Belize,2051,ssp245,1.985
BLZ,Belize,2052,ssp245,2.003
BLZ,Belize,2053,ssp245,2.022
BLZ,Belize,2054,ssp245,2.04
BLZ,Belize,2055,ssp245,2.058
BLZ,Belize,2056,ssp245,2.077
BLZ,Belize,2057,ssp245,2.095
BLZ,Belize,2058,ssp245,2.113
BLZ,Belize,2059,ssp245,2.132
BLZ,Belize,2060,ssp245,2.15
BLZ,Belize,2061,ssp245,2.168
BLZ,Belize,2062,ssp245,2.187
BLZ,Belize,2063,ssp245,2.205
BLZ,Belize,2064,ssp245,2.223
BLZ,Belize,2065,ssp245,2.242
BLZ,Belize,2066,ssp245,2.26
BLZ,Belize,2067,ssp245,2.278
BLZ,Belize,2068,ssp245,2.297
BLZ,Belize,2069,ssp245,2.315
BLZ,Belize,2070,ssp245,2.333
BLZ,Belize,2071,ssp245,2.352
BLZ,Belize,2072,ssp245,2.37
BLZ,Belize,2073,ssp245,2.388
BLZ,Belize,2074,ssp245,2.407
BLZ,Belize,2075,ssp245,2.425
BLZ,Belize,2076,ssp245,2.443
BLZ,Belize,2077,ssp245,2.462
BLZ,Belize,2078,ssp245,2.48
BLZ,Belize,2079,ssp245,2.498
BLZ,Belize,2080,ssp245,2.517
BLZ,Belize,2081,ssp245,2.535
BLZ,Belize,2082,ssp245,2.553
BLZ,Belize,2083,ssp245,2.572
BLZ,Belize,2084,ssp245,2.59
BLZ,Belize,2085,ssp245,2.608
BLZ,Belize,2086,ssp245,2.627
BLZ,Belize,2087,ssp245,2.645
BLZ,Belize,2088,ssp245,2.663
BLZ,Belize,2089,ssp245,2.682
BLZ,Belize,2090,ssp245,2.7
BLZ,Belize,2091,ssp245,2.7
BLZ,Belize,2092,ssp245,2.7
BLZ,Belize,2093,ssp245,2.7
BLZ,Belize,2094,ssp245,2.7
BLZ,Belize,2095,ssp245,2.7
BLZ,Belize,2096,ssp245,2.7
BLZ,Belize,2097,ssp245,2.7
BLZ,Belize,2098,ssp245,2.7
BLZ,Belize,2099,ssp245,2.7
BLZ,Belize,2100,ssp245,2.7
BLZ,Belize,2024,ssp585,1.36
BLZ,Belize,2025,ssp585,1.417
BLZ,Belize,2026,ssp585,1.473
BLZ,Belize,2027,ssp585,1.53
BLZ,Belize,2028,ssp585,1.587
BLZ,Belize,2029,ssp585,1.643
BLZ,Belize,2030,ssp585,1.7
BLZ,Belize,2031,ssp585,1.747
BLZ,Belize,2032,ssp585,1.793
BLZ,Belize,2033,ssp585,1.84
BLZ,Belize,2034,ssp585,1.887
BLZ,Belize,2035,ssp585,1.933
BLZ,Belize,2036,ssp585,1.98
BLZ,Belize,2037,ssp585,2.027
BLZ,Belize,2038,ssp585,2.073
BLZ,Belize,2039,ssp585,2.12
BLZ,Belize,2040,ssp585,2.167
BLZ,Belize,2041,ssp585,2.213
BLZ,Belize,2042,ssp585,2.26
BLZ,Belize,2043,ssp585,2.307
BLZ,Belize,2044,ssp585,2.353
BLZ,Belize,2045,ssp585,2.4
BLZ,Belize,2046,ssp585,2.447
BLZ,Belize,2047,ssp585,2.493
BLZ,Belize,2048,ssp585,2.54
BLZ,Belize,2049,ssp585,2.587
BLZ,Belize,2050,ssp585,2.633
BLZ,Belize,2051,ssp585,2.68
BLZ,Belize,2052,ssp585,2.727
BLZ,Belize,2053,ssp585,2.773
BLZ,Belize,2054,ssp585,2.82
BLZ,Belize,2055,ssp585,2.867
BLZ,Belize,2056,ssp585,2.913
BLZ,Belize,2057,ssp585,2.96
BLZ,Belize,2058,ssp585,3.007
BLZ,Belize,2059,ssp585,3.053
BLZ,Belize,2060,ssp585,3.1
BLZ,Belize,2061,ssp585,3.147
BLZ,Belize,2062,ssp585,3.193
BLZ,Belize,2063,ssp585,3.24
BLZ,Belize,2064,ssp585,3.287
BLZ,Belize,2065,ssp585,3.333
BLZ,Belize,2066,ssp585,3.38
BLZ,Belize,2067,ssp585,3.427
BLZ,Belize,2068,ssp585,3.473
BLZ,Belize,2069,ssp585,3.52
BLZ,Belize,2070,ssp585,3.567
BLZ,Belize,2071,ssp585,3.613
BLZ,Belize,2072,ssp585,3.66
BLZ,Belize,2073,ssp585,3.707
BLZ,Belize,2074,ssp585,3.753
BLZ,Belize,2075,ssp585,3.8
BLZ,Belize,2076,ssp585,3.847
BLZ,Belize,2077,ssp585,3.893
